Roll No,Name,Dept,Email,Phone,Branch,Program
22A95A0101_3352,Sarah Wilson_2763,CE_5113,sarah.w@example.com_9934,6543211046,Civil_8648,B.Tech_4905
21A91A0502_5651,Jane Smith_6100,ECE_5044,jane.smith@example.com_2412,8765432178,Electronics_5706,B.Tech_6492
21A91A0501_7446,John Doe_2542,CSE_1148,john.doe@example.com_2942,9876543231,Computer Science_9773,B.Tech_1716
21A91A0501_1298,John Doe_9023,CSE_9629,john.doe@example.com_2616,9876543266,Computer Science_8474,B.Tech_6164
21A91A1205_3242,David Brown_4583,IT_6334,david.b@example.com_9615,9988776671,Information Tech_3741,B.Tech_3455
21A91A0401_5665,Mike Johnson_5183,ME_1625,mike.j@example.com_3857,7654321120,Mechanical_5829,M.Tech_8438
21A91A0502_7118,Jane Smith_1011,ECE_2536,jane.smith@example.com_8998,8765432164,Electronics_7883,B.Tech_8063
21A91A0501_1641,John Doe_9895,CSE_6441,john.doe@example.com_6144,9876543287,Computer Science_7674,B.Tech_9104
21A91A0502_6581,Jane Smith_6154,ECE_9435,jane.smith@example.com_7899,8765432123,Electronics_8097,B.Tech_7509
21A91A0502_1755,Jane Smith_5503,ECE_9246,jane.smith@example.com_1631,8765432181,Electronics_5759,B.Tech_3884
21A91A0502_5953,Jane Smith_8416,ECE_6435,jane.smith@example.com_5262,8765432120,Electronics_5296,B.Tech_5832
22A95A0101_7123,Sarah Wilson_8787,CE_1367,sarah.w@example.com_4713,6543211068,Civil_9372,B.Tech_7189
21A91A0501_3500,John Doe_5245,CSE_2510,john.doe@example.com_7805,9876543254,Computer Science_2370,B.Tech_6219
21A91A0502_6225,Jane Smith_5551,ECE_3783,jane.smith@example.com_5813,8765432129,Electronics_4050,B.Tech_4784
21A91A0501_6847,John Doe_9622,CSE_7306,john.doe@example.com_6038,9876543303,Computer Science_6468,B.Tech_8281
21A91A0501_1560,John Doe_1233,CSE_5842,john.doe@example.com_7338,9876543302,Computer Science_4779,B.Tech_7714
21A91A1205_8888,David Brown_4026,IT_8535,david.b@example.com_6856,9988776688,Information Tech_3560,B.Tech_3986
22A95A0101_3843,Sarah Wilson_2001,CE_2922,sarah.w@example.com_1847,6543211076,Civil_8359,B.Tech_9570
21A91A0401_6437,Mike Johnson_4808,ME_1637,mike.j@example.com_4384,7654321131,Mechanical_5573,M.Tech_9846
21A91A1205_8498,David Brown_6934,IT_2759,david.b@example.com_9493,9988776667,Information Tech_5825,B.Tech_2568
21A91A0401_4634,Mike Johnson_2522,ME_9673,mike.j@example.com_6677,7654321196,Mechanical_3544,M.Tech_7780
21A91A0401_7991,Mike Johnson_6026,ME_8923,mike.j@example.com_2478,7654321114,Mechanical_7072,M.Tech_9193
21A91A0501_8904,John Doe_6881,CSE_7947,john.doe@example.com_9041,9876543227,Computer Science_3047,B.Tech_8437
21A91A1205_7174,David Brown_6938,IT_5940,david.b@example.com_6264,9988776713,Information Tech_3522,B.Tech_5461
21A91A0501_4378,John Doe_6464,CSE_4400,john.doe@example.com_2575,9876543246,Computer Science_5516,B.Tech_4095
21A91A0401_1867,Mike Johnson_9940,ME_9111,mike.j@example.com_1077,7654321188,Mechanical_5084,M.Tech_6133
21A91A0401_1865,Mike Johnson_6152,ME_3770,mike.j@example.com_5621,7654321101,Mechanical_4799,M.Tech_8948
21A91A0401_9146,Mike Johnson_3976,ME_9058,mike.j@example.com_4174,7654321149,Mechanical_8478,M.Tech_6608
21A91A0401_5990,Mike Johnson_3858,ME_5637,mike.j@example.com_2808,7654321191,Mechanical_1937,M.Tech_9239
21A91A1205_2549,David Brown_3328,IT_8246,david.b@example.com_9180,9988776705,Information Tech_1406,B.Tech_5705
21A91A0501_5088,John Doe_4881,CSE_7303,john.doe@example.com_4601,9876543267,Computer Science_7497,B.Tech_6086
21A91A0401_9421,Mike Johnson_9947,ME_1616,mike.j@example.com_7608,7654321149,Mechanical_4516,M.Tech_2131
21A91A1205_5186,David Brown_2942,IT_2285,david.b@example.com_1846,9988776741,Information Tech_6382,B.Tech_9957
21A91A0501_3477,John Doe_8659,CSE_2160,john.doe@example.com_1162,9876543295,Computer Science_9134,B.Tech_2315
21A91A0501_2085,John Doe_4975,CSE_7525,john.doe@example.com_4406,9876543270,Computer Science_8921,B.Tech_4894
21A91A1205_7563,David Brown_3353,IT_6585,david.b@example.com_3538,9988776715,Information Tech_1579,B.Tech_4929
21A91A1205_1034,David Brown_5869,IT_2582,david.b@example.com_2248,9988776693,Information Tech_7298,B.Tech_9465
21A91A0401_8834,Mike Johnson_5512,ME_8196,mike.j@example.com_2217,7654321159,Mechanical_2582,M.Tech_5561
21A91A0501_1286,John Doe_9252,CSE_3730,john.doe@example.com_1457,9876543298,Computer Science_4365,B.Tech_4455
22A95A0101_8875,Sarah Wilson_9656,CE_9337,sarah.w@example.com_2515,6543211082,Civil_4334,B.Tech_4131
21A91A0502_4483,Jane Smith_3935,ECE_7813,jane.smith@example.com_3368,8765432131,Electronics_3792,B.Tech_1643
21A91A0501_4820,John Doe_6724,CSE_8517,john.doe@example.com_9096,9876543240,Computer Science_9558,B.Tech_8655
21A91A0401_6952,Mike Johnson_2735,ME_4636,mike.j@example.com_8935,7654321149,Mechanical_7843,M.Tech_7417
21A91A0401_8085,Mike Johnson_4583,ME_4073,mike.j@example.com_6909,7654321155,Mechanical_2706,M.Tech_7293
21A91A0502_4731,Jane Smith_8779,ECE_3586,jane.smith@example.com_9046,8765432115,Electronics_2982,B.Tech_8579
21A91A0401_2218,Mike Johnson_8020,ME_5614,mike.j@example.com_4082,7654321132,Mechanical_8806,M.Tech_2184
21A91A1205_7766,David Brown_5705,IT_6216,david.b@example.com_2450,9988776688,Information Tech_3855,B.Tech_4408
21A91A0401_9143,Mike Johnson_3516,ME_5294,mike.j@example.com_7438,7654321122,Mechanical_9812,M.Tech_6315
21A91A1205_3586,David Brown_1929,IT_9185,david.b@example.com_5668,9988776727,Information Tech_9130,B.Tech_9241
21A91A0502_6703,Jane Smith_2529,ECE_6591,jane.smith@example.com_1957,8765432156,Electronics_7297,B.Tech_8284
21A91A0401_3286,Mike Johnson_7539,ME_8631,mike.j@example.com_6559,7654321105,Mechanical_9293,M.Tech_6553
21A91A0502_7102,Jane Smith_6900,ECE_3396,jane.smith@example.com_4064,8765432121,Electronics_1794,B.Tech_6243
22A95A0101_2476,Sarah Wilson_8193,CE_3725,sarah.w@example.com_9649,6543211077,Civil_7212,B.Tech_4813
22A95A0101_3196,Sarah Wilson_3539,CE_5628,sarah.w@example.com_8665,6543211083,Civil_7274,B.Tech_2936
21A91A0501_3211,John Doe_6153,CSE_9804,john.doe@example.com_3220,9876543225,Computer Science_7273,B.Tech_3694
22A95A0101_5719,Sarah Wilson_7792,CE_6444,sarah.w@example.com_8998,6543211049,Civil_7493,B.Tech_1731
22A95A0101_4783,Sarah Wilson_4156,CE_7178,sarah.w@example.com_2284,6543211084,Civil_3664,B.Tech_6070
21A91A0501_8589,John Doe_5732,CSE_3558,john.doe@example.com_8600,9876543212,Computer Science_1763,B.Tech_4429
21A91A0502_6299,Jane Smith_7264,ECE_9652,jane.smith@example.com_5662,8765432114,Electronics_8691,B.Tech_8205
21A91A1205_4334,David Brown_5345,IT_6439,david.b@example.com_1531,9988776718,Information Tech_7883,B.Tech_6460
21A91A0502_9716,Jane Smith_9606,ECE_5553,jane.smith@example.com_2471,8765432165,Electronics_9063,B.Tech_1502
22A95A0101_8530,Sarah Wilson_1400,CE_4518,sarah.w@example.com_9201,6543211004,Civil_4805,B.Tech_1270
22A95A0101_9547,Sarah Wilson_7132,CE_1388,sarah.w@example.com_1085,6543211024,Civil_7498,B.Tech_3736
21A91A0502_1923,Jane Smith_2229,ECE_8864,jane.smith@example.com_8884,8765432197,Electronics_9843,B.Tech_7163
22A95A0101_6726,Sarah Wilson_6028,CE_4967,sarah.w@example.com_9004,6543211024,Civil_6300,B.Tech_1810
21A91A1205_7926,David Brown_6382,IT_2628,david.b@example.com_3629,9988776752,Information Tech_8571,B.Tech_2566
21A91A0501_2176,John Doe_1147,CSE_6738,john.doe@example.com_7371,9876543246,Computer Science_9913,B.Tech_1086
21A91A0401_6190,Mike Johnson_5095,ME_7725,mike.j@example.com_9896,7654321166,Mechanical_8410,M.Tech_1818
21A91A0501_1790,John Doe_4187,CSE_9257,john.doe@example.com_5402,9876543275,Computer Science_5907,B.Tech_1359
21A91A0501_9914,John Doe_3098,CSE_2732,john.doe@example.com_6609,9876543293,Computer Science_9497,B.Tech_5900
21A91A1205_5915,David Brown_1008,IT_2721,david.b@example.com_7551,9988776730,Information Tech_8402,B.Tech_5752
21A91A1205_7868,David Brown_5122,IT_9754,david.b@example.com_3490,9988776677,Information Tech_2068,B.Tech_7978
22A95A0101_4767,Sarah Wilson_4539,CE_9619,sarah.w@example.com_6608,6543211064,Civil_9739,B.Tech_2461
21A91A0501_5401,John Doe_7866,CSE_3112,john.doe@example.com_9795,9876543285,Computer Science_3721,B.Tech_3218
21A91A0401_4426,Mike Johnson_8334,ME_4664,mike.j@example.com_2052,7654321130,Mechanical_7250,M.Tech_9627
21A91A0401_7223,Mike Johnson_5149,ME_6102,mike.j@example.com_6846,7654321153,Mechanical_5285,M.Tech_1168
22A95A0101_2040,Sarah Wilson_9414,CE_3795,sarah.w@example.com_5942,6543210989,Civil_6680,B.Tech_9600
21A91A1205_4758,David Brown_9575,IT_3231,david.b@example.com_5899,9988776663,Information Tech_8632,B.Tech_9774
21A91A0501_5831,John Doe_4738,CSE_2448,john.doe@example.com_8531,9876543228,Computer Science_5065,B.Tech_8261
21A91A0502_4942,Jane Smith_4829,ECE_8789,jane.smith@example.com_9315,8765432143,Electronics_6873,B.Tech_7205
21A91A1205_1516,David Brown_6457,IT_3185,david.b@example.com_9709,9988776669,Information Tech_6042,B.Tech_1471
21A91A1205_7640,David Brown_3884,IT_5440,david.b@example.com_9798,9988776658,Information Tech_6902,B.Tech_6253
22A95A0101_5259,Sarah Wilson_5338,CE_1239,sarah.w@example.com_2878,6543211021,Civil_9662,B.Tech_8599
22A95A0101_5189,Sarah Wilson_3583,CE_9095,sarah.w@example.com_6278,6543211063,Civil_9468,B.Tech_5290
21A91A1205_3872,David Brown_5952,IT_8476,david.b@example.com_7798,9988776672,Information Tech_8325,B.Tech_1115
21A91A1205_1442,David Brown_5237,IT_8029,david.b@example.com_5232,9988776685,Information Tech_6297,B.Tech_9407
21A91A0501_2741,John Doe_1241,CSE_6019,john.doe@example.com_9363,9876543285,Computer Science_5061,B.Tech_3371
21A91A0501_9828,John Doe_2199,CSE_6130,john.doe@example.com_3970,9876543309,Computer Science_7044,B.Tech_3979
22A95A0101_4782,Sarah Wilson_3157,CE_7721,sarah.w@example.com_4221,6543211080,Civil_9589,B.Tech_3218
22A95A0101_5374,Sarah Wilson_5715,CE_2954,sarah.w@example.com_6156,6543211043,Civil_2755,B.Tech_3181
21A91A1205_7998,David Brown_1836,IT_8016,david.b@example.com_7215,9988776753,Information Tech_5711,B.Tech_9290
21A91A0502_9731,Jane Smith_6720,ECE_8942,jane.smith@example.com_1071,8765432136,Electronics_7254,B.Tech_5644
21A91A0502_6277,Jane Smith_4545,ECE_3285,jane.smith@example.com_9596,8765432178,Electronics_2220,B.Tech_7964
21A91A0501_9010,John Doe_9466,CSE_8155,john.doe@example.com_1739,9876543228,Computer Science_3717,B.Tech_1246
22A95A0101_5639,Sarah Wilson_3999,CE_3384,sarah.w@example.com_5971,6543211076,Civil_4896,B.Tech_6381
21A91A1205_8401,David Brown_9072,IT_3295,david.b@example.com_7061,9988776662,Information Tech_4081,B.Tech_4936
21A91A1205_4212,David Brown_7719,IT_9735,david.b@example.com_2136,9988776730,Information Tech_1060,B.Tech_8840
21A91A0401_5919,Mike Johnson_1142,ME_9465,mike.j@example.com_7961,7654321157,Mechanical_8850,M.Tech_9751
21A91A0401_1100,Mike Johnson_7097,ME_7263,mike.j@example.com_9011,7654321138,Mechanical_4521,M.Tech_4157
21A91A0502_1926,Jane Smith_2968,ECE_8751,jane.smith@example.com_7369,8765432171,Electronics_8540,B.Tech_6260
21A91A1205_4217,David Brown_6060,IT_3930,david.b@example.com_7782,9988776712,Information Tech_9366,B.Tech_3890
21A91A0502_2077,Jane Smith_6239,ECE_1751,jane.smith@example.com_9761,8765432173,Electronics_8640,B.Tech_1557
22A95A0101_6782,Sarah Wilson_8690,CE_2852,sarah.w@example.com_6294,6543211023,Civil_4194,B.Tech_3463
21A91A0501_1435,John Doe_7567,CSE_8754,john.doe@example.com_7278,9876543275,Computer Science_2793,B.Tech_7274
21A91A1205_9593,David Brown_2937,IT_1100,david.b@example.com_4417,9988776693,Information Tech_7888,B.Tech_8562
21A91A0502_3795,Jane Smith_3520,ECE_2720,jane.smith@example.com_2884,8765432133,Electronics_5168,B.Tech_7212
21A91A0501_7403,John Doe_6786,CSE_9289,john.doe@example.com_2956,9876543258,Computer Science_6030,B.Tech_7372
21A91A0502_6436,Jane Smith_9126,ECE_3899,jane.smith@example.com_2985,8765432182,Electronics_9155,B.Tech_8217
21A91A0501_6813,John Doe_7465,CSE_9485,john.doe@example.com_9677,9876543280,Computer Science_5927,B.Tech_6394
21A91A0502_9277,Jane Smith_3406,ECE_6494,jane.smith@example.com_9538,8765432192,Electronics_2306,B.Tech_1874
21A91A0502_5840,Jane Smith_2501,ECE_5970,jane.smith@example.com_1605,8765432139,Electronics_5113,B.Tech_8870
21A91A0502_8698,Jane Smith_8742,ECE_6489,jane.smith@example.com_8457,8765432180,Electronics_9479,B.Tech_7025
22A95A0101_3548,Sarah Wilson_5053,CE_7874,sarah.w@example.com_4926,6543211009,Civil_5085,B.Tech_7947
21A91A0501_1883,John Doe_4553,CSE_7457,john.doe@example.com_4017,9876543295,Computer Science_6532,B.Tech_7976
21A91A1205_9842,David Brown_1746,IT_1269,david.b@example.com_2442,9988776718,Information Tech_5575,B.Tech_1363
21A91A0502_9793,Jane Smith_6002,ECE_5707,jane.smith@example.com_9606,8765432150,Electronics_1638,B.Tech_5532
21A91A0401_6383,Mike Johnson_9529,ME_4735,mike.j@example.com_6094,7654321131,Mechanical_5943,M.Tech_6585
21A91A0502_9013,Jane Smith_7775,ECE_7636,jane.smith@example.com_6062,8765432123,Electronics_7575,B.Tech_5517
21A91A0502_6546,Jane Smith_1976,ECE_6016,jane.smith@example.com_6606,8765432134,Electronics_9247,B.Tech_6573
21A91A0401_4154,Mike Johnson_6089,ME_1957,mike.j@example.com_2803,7654321110,Mechanical_8840,M.Tech_9802
22A95A0101_8338,Sarah Wilson_1061,CE_7425,sarah.w@example.com_7759,6543211015,Civil_2490,B.Tech_1402
21A91A1205_9717,David Brown_9768,IT_2921,david.b@example.com_5114,9988776729,Information Tech_1994,B.Tech_4898
21A91A0502_1592,Jane Smith_9032,ECE_2998,jane.smith@example.com_5682,8765432177,Electronics_7320,B.Tech_9700
21A91A1205_9299,David Brown_4099,IT_9102,david.b@example.com_7640,9988776689,Information Tech_2558,B.Tech_8993
21A91A1205_9380,David Brown_8467,IT_4548,david.b@example.com_5125,9988776673,Information Tech_2243,B.Tech_2471
21A91A0501_3149,John Doe_4477,CSE_6784,john.doe@example.com_8541,9876543251,Computer Science_4818,B.Tech_5489
22A95A0101_1451,Sarah Wilson_1134,CE_4310,sarah.w@example.com_2485,6543211064,Civil_4043,B.Tech_9378
22A95A0101_6167,Sarah Wilson_4270,CE_2354,sarah.w@example.com_5371,6543211079,Civil_4153,B.Tech_8781
21A91A0502_5605,Jane Smith_6324,ECE_2508,jane.smith@example.com_5834,8765432205,Electronics_8142,B.Tech_3487
21A91A0502_3463,Jane Smith_7258,ECE_2419,jane.smith@example.com_4816,8765432203,Electronics_6841,B.Tech_4835
21A91A1205_7125,David Brown_7639,IT_4901,david.b@example.com_5108,9988776728,Information Tech_2511,B.Tech_8081
21A91A0501_2382,John Doe_7876,CSE_6457,john.doe@example.com_2774,9876543235,Computer Science_4347,B.Tech_2145
21A91A0401_5671,Mike Johnson_8394,ME_3233,mike.j@example.com_3520,7654321169,Mechanical_3891,M.Tech_2126
21A91A0401_2494,Mike Johnson_2856,ME_2498,mike.j@example.com_7515,7654321185,Mechanical_6050,M.Tech_2070
21A91A0502_1767,Jane Smith_9910,ECE_3655,jane.smith@example.com_4491,8765432180,Electronics_8108,B.Tech_6549
21A91A0401_2345,Mike Johnson_2429,ME_4197,mike.j@example.com_7949,7654321188,Mechanical_9533,M.Tech_2734
21A91A1205_3998,David Brown_8156,IT_5116,david.b@example.com_7915,9988776679,Information Tech_9878,B.Tech_2884
21A91A0502_3310,Jane Smith_2776,ECE_7268,jane.smith@example.com_9932,8765432198,Electronics_1072,B.Tech_3137
22A95A0101_4444,Sarah Wilson_1444,CE_1980,sarah.w@example.com_1077,6543211059,Civil_2684,B.Tech_7225
21A91A0501_6114,John Doe_3343,CSE_2017,john.doe@example.com_3308,9876543249,Computer Science_8572,B.Tech_8070
21A91A0502_5166,Jane Smith_5254,ECE_4969,jane.smith@example.com_8753,8765432173,Electronics_1582,B.Tech_1578
21A91A0502_6449,Jane Smith_5309,ECE_6763,jane.smith@example.com_5481,8765432132,Electronics_3095,B.Tech_9970
21A91A1205_7423,David Brown_9686,IT_5120,david.b@example.com_4924,9988776733,Information Tech_7064,B.Tech_3934
21A91A0501_5276,John Doe_5439,CSE_8781,john.doe@example.com_9271,9876543250,Computer Science_5435,B.Tech_9214
21A91A0502_9408,Jane Smith_8672,ECE_6741,jane.smith@example.com_5163,8765432112,Electronics_2485,B.Tech_8676
21A91A0501_7605,John Doe_9686,CSE_1630,john.doe@example.com_1317,9876543211,Computer Science_8219,B.Tech_5426
21A91A0502_3340,Jane Smith_9451,ECE_2232,jane.smith@example.com_4084,8765432128,Electronics_8259,B.Tech_1641
21A91A0501_7904,John Doe_3011,CSE_2294,john.doe@example.com_8890,9876543216,Computer Science_2288,B.Tech_1036
21A91A1205_6880,David Brown_7934,IT_1695,david.b@example.com_2912,9988776728,Information Tech_6197,B.Tech_9573
22A95A0101_5124,Sarah Wilson_6510,CE_2767,sarah.w@example.com_1454,6543211060,Civil_7191,B.Tech_3090
22A95A0101_3023,Sarah Wilson_1594,CE_6244,sarah.w@example.com_7145,6543211051,Civil_8966,B.Tech_4323
22A95A0101_6923,Sarah Wilson_9620,CE_8275,sarah.w@example.com_9568,6543211052,Civil_2994,B.Tech_6168
21A91A0502_5388,Jane Smith_1850,ECE_8315,jane.smith@example.com_3909,8765432148,Electronics_8063,B.Tech_2643
21A91A0401_6004,Mike Johnson_9466,ME_3106,mike.j@example.com_4166,7654321194,Mechanical_4940,M.Tech_3034
21A91A1205_4854,David Brown_8927,IT_3662,david.b@example.com_8656,9988776696,Information Tech_7369,B.Tech_8163
21A91A0401_3255,Mike Johnson_6600,ME_8790,mike.j@example.com_2925,7654321121,Mechanical_8134,M.Tech_4096
22A95A0101_5804,Sarah Wilson_9828,CE_4255,sarah.w@example.com_7560,6543211038,Civil_9808,B.Tech_9376
21A91A0501_7500,John Doe_1039,CSE_5907,john.doe@example.com_2733,9876543238,Computer Science_7168,B.Tech_6759
21A91A1205_3238,David Brown_7021,IT_9928,david.b@example.com_9883,9988776667,Information Tech_6319,B.Tech_7355
21A91A1205_1591,David Brown_9423,IT_4660,david.b@example.com_4706,9988776699,Information Tech_1586,B.Tech_4466
21A91A0502_3060,Jane Smith_4633,ECE_5135,jane.smith@example.com_4636,8765432185,Electronics_2243,B.Tech_3779
22A95A0101_1125,Sarah Wilson_2977,CE_4531,sarah.w@example.com_5968,6543211061,Civil_5905,B.Tech_6636
21A91A1205_7945,David Brown_5972,IT_6336,david.b@example.com_8918,9988776731,Information Tech_4837,B.Tech_7892
21A91A0501_2949,John Doe_3997,CSE_5580,john.doe@example.com_2878,9876543295,Computer Science_3407,B.Tech_5080
21A91A0401_9885,Mike Johnson_5972,ME_8500,mike.j@example.com_4958,7654321107,Mechanical_9690,M.Tech_4300
21A91A1205_8330,David Brown_4814,IT_1590,david.b@example.com_9393,9988776705,Information Tech_8208,B.Tech_1951
21A91A1205_7169,David Brown_5781,IT_1694,david.b@example.com_5080,9988776746,Information Tech_9854,B.Tech_9474
21A91A0401_5799,Mike Johnson_3834,ME_3526,mike.j@example.com_2762,7654321170,Mechanical_1023,M.Tech_3909
21A91A0401_6608,Mike Johnson_5289,ME_5508,mike.j@example.com_3557,7654321177,Mechanical_3579,M.Tech_7630
21A91A0501_6411,John Doe_9017,CSE_1472,john.doe@example.com_4319,9876543272,Computer Science_6951,B.Tech_8057
21A91A0501_6518,John Doe_8842,CSE_9599,john.doe@example.com_7933,9876543219,Computer Science_7955,B.Tech_6648
21A91A0501_6741,John Doe_4321,CSE_7470,john.doe@example.com_9941,9876543248,Computer Science_6086,B.Tech_4472
21A91A0502_5907,Jane Smith_3600,ECE_9742,jane.smith@example.com_5869,8765432202,Electronics_4184,B.Tech_8590
21A91A0501_7747,John Doe_1060,CSE_5390,john.doe@example.com_7201,9876543289,Computer Science_6606,B.Tech_2210
21A91A1205_8589,David Brown_2965,IT_2375,david.b@example.com_7459,9988776670,Information Tech_5755,B.Tech_3510
21A91A1205_8126,David Brown_3940,IT_7617,david.b@example.com_7822,9988776728,Information Tech_1053,B.Tech_4159
21A91A0502_7900,Jane Smith_7107,ECE_7886,jane.smith@example.com_6439,8765432195,Electronics_2827,B.Tech_9236
21A91A1205_7026,David Brown_6701,IT_9680,david.b@example.com_8499,9988776683,Information Tech_6625,B.Tech_1917
21A91A0502_7774,Jane Smith_7712,ECE_5911,jane.smith@example.com_4238,8765432144,Electronics_5868,B.Tech_9932
21A91A0501_2744,John Doe_8184,CSE_8945,john.doe@example.com_8987,9876543305,Computer Science_3608,B.Tech_7013
21A91A0401_9958,Mike Johnson_6406,ME_2082,mike.j@example.com_9560,7654321121,Mechanical_5363,M.Tech_2845
22A95A0101_1053,Sarah Wilson_6197,CE_3940,sarah.w@example.com_6678,6543211004,Civil_3146,B.Tech_1482
21A91A0501_9272,John Doe_7448,CSE_7711,john.doe@example.com_4376,9876543258,Computer Science_8786,B.Tech_1819
21A91A0401_3222,Mike Johnson_2504,ME_7205,mike.j@example.com_5252,7654321137,Mechanical_2409,M.Tech_2544
21A91A1205_4996,David Brown_8373,IT_8312,david.b@example.com_7126,9988776715,Information Tech_5222,B.Tech_7212
21A91A0501_5738,John Doe_7772,CSE_7867,john.doe@example.com_2945,9876543261,Computer Science_6588,B.Tech_4887
21A91A1205_7522,David Brown_5088,IT_5213,david.b@example.com_1752,9988776658,Information Tech_2384,B.Tech_4315
21A91A0502_3146,Jane Smith_2388,ECE_5327,jane.smith@example.com_9117,8765432140,Electronics_1005,B.Tech_3316
22A95A0101_7573,Sarah Wilson_5050,CE_6176,sarah.w@example.com_6982,6543211044,Civil_8930,B.Tech_8553
